model_id,encoder,classifier,label,label_slug,test_positives,test_prevalence,roc_auc,pr_auc,roc_auc_ci_95_lower,roc_auc_ci_95_upper
siglip2_so400m__knn,siglip2_so400m,knn,Eczema,eczema,157,0.20933333333333334,0.6638650497846426,0.30904731182185363,,
siglip2_so400m__knn,siglip2_so400m,knn,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6495223325062035,0.30592695326571007,,
siglip2_so400m__knn,siglip2_so400m,knn,Insect Bite,insect_bite,60,0.08,0.687463768115942,0.20039509981026252,,
siglip2_so400m__knn,siglip2_so400m,knn,Urticaria,urticaria,50,0.06666666666666667,0.8024857142857142,0.3950788219542958,,
siglip2_so400m__knn,siglip2_so400m,knn,Psoriasis,psoriasis,46,0.06133333333333333,0.6546133893280631,0.17958593758140845,,
siglip2_so400m__knn,siglip2_so400m,knn,Folliculitis,folliculitis,40,0.05333333333333334,0.7394894366197183,0.21488812782190997,,
siglip2_so400m__knn,siglip2_so400m,knn,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6183427466737426,0.09572667555271483,,
siglip2_so400m__knn,siglip2_so400m,knn,Tinea,tinea,31,0.04133333333333333,0.6777558436897124,0.11109704299492147,,
siglip2_so400m__knn,siglip2_so400m,knn,Herpes Zoster,herpes_zoster,21,0.028,0.8242537069697563,0.21346248631515674,,
siglip2_so400m__knn,siglip2_so400m,knn,Drug Rash,drug_rash,22,0.029333333333333333,0.6442307692307692,0.09008309512138367,,
siglip2_so400m__knn,siglip2_so400m,knn,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8117465753424657,0.18253529019582146,,
siglip2_so400m__knn,siglip2_so400m,knn,Impetigo,impetigo,18,0.024,0.5554796599878566,0.032630158128040765,,
siglip2_so400m__knn,siglip2_so400m,knn,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.5524515803873569,0.0855532106937482,,
siglip2_so400m__knn,siglip2_so400m,knn,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.720728673461199,0.05255183566462476,,
siglip2_so400m__knn,siglip2_so400m,knn,Acne,acne,15,0.02,0.8490702947845805,0.6043015873015872,,
siglip2_so400m__knn,siglip2_so400m,knn,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.6782766439909298,0.137475499092559,,
siglip2_so400m__knn,siglip2_so400m,knn,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.5746031746031746,0.02770135746606335,,
siglip2_so400m__knn,siglip2_so400m,knn,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.632424301242236,0.04295238095238095,,
siglip2_so400m__knn,siglip2_so400m,knn,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.572606142728094,0.022640038256317326,,
siglip2_so400m__knn,siglip2_so400m,knn,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6729464565285461,0.09854436997471053,,
siglip2_so400m__knn,siglip2_so400m,knn,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6417763562553821,0.06431168831168832,,
siglip2_so400m__knn,siglip2_so400m,knn,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.794070611391315,0.39422222222222225,,
siglip2_so400m__knn,siglip2_so400m,knn,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.739241265557055,0.11225007913896802,,
siglip2_so400m__knn,siglip2_so400m,knn,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.7431418378644359,0.0448446276944511,,
siglip2_so400m__knn,siglip2_so400m,knn,Scabies,scabies,9,0.012,0.5077222971959814,0.012803418803418804,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Eczema,eczema,157,0.20933333333333334,0.67924082448094,0.33407859386371447,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6760049627791564,0.29367639837089243,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Insect Bite,insect_bite,60,0.08,0.7998792270531401,0.30324315439855054,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Urticaria,urticaria,50,0.06666666666666667,0.8435714285714286,0.32780845933085706,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Psoriasis,psoriasis,46,0.06133333333333333,0.732614871541502,0.21765151722976114,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Folliculitis,folliculitis,40,0.05333333333333334,0.8054929577464789,0.31040194619277917,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5828816193472575,0.07617822774360652,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Tinea,tinea,31,0.04133333333333333,0.761810758670196,0.11638386961793115,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Herpes Zoster,herpes_zoster,21,0.028,0.8766738519824938,0.3076719357972012,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Drug Rash,drug_rash,22,0.029333333333333333,0.7519355644355645,0.11379597824808062,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8859589041095891,0.26523785621062634,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Impetigo,impetigo,18,0.024,0.7522768670309654,0.07707922443557488,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6938944488444092,0.0685035146584463,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7971270363534227,0.07946081353361201,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Acne,acne,15,0.02,0.9006802721088435,0.19581839227009012,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.9119274376417233,0.17381401669905192,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.8029931972789115,0.15876027960886097,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7012810559006212,0.041574333769632175,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.713527551942186,0.06775059666057905,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7776850015655986,0.08055415616241696,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7275187599950793,0.052043973676357616,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.9106901217861976,0.20667444268845633,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9275753486279803,0.16511282906087366,,
siglip2_so400m__logistic,siglip2_so400m,logistic,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.648542256120064,0.02417762782707763,,
siglip2_so400m__logistic,siglip2_so400m,logistic,Scabies,scabies,9,0.012,0.7417903733693207,0.03819595156845574,,
siglip2_so400m__mil,siglip2_so400m,mil,Eczema,eczema,157,0.20933333333333334,0.7503141749283038,0.42084291600032653,0.7101216070435186,0.7890305517486581
siglip2_so400m__mil,siglip2_so400m,mil,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.7309305210918114,0.3583870129741818,0.6846041438381486,0.7752063334890594
siglip2_so400m__mil,siglip2_so400m,mil,Insect Bite,insect_bite,60,0.08,0.8552657004830917,0.36309059278920497,0.8083965373416669,0.8989512205786517
siglip2_so400m__mil,siglip2_so400m,mil,Urticaria,urticaria,50,0.06666666666666667,0.875,0.4026203680417734,0.8315623962658638,0.9211944904431024
siglip2_so400m__mil,siglip2_so400m,mil,Psoriasis,psoriasis,46,0.06133333333333333,0.7923357213438735,0.24242327468990738,0.7205720689471933,0.856861733788733
siglip2_so400m__mil,siglip2_so400m,mil,Folliculitis,folliculitis,40,0.05333333333333334,0.8826056338028169,0.4512040205497645,0.827711296890855,0.9290184588171572
siglip2_so400m__mil,siglip2_so400m,mil,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.8101664076418634,0.23709088979584603,0.7416950933688087,0.8736416873505968
siglip2_so400m__mil,siglip2_so400m,mil,Tinea,tinea,31,0.04133333333333333,0.7949212616088653,0.15025536988629262,0.7122049026431821,0.865569437912608
siglip2_so400m__mil,siglip2_so400m,mil,Herpes Zoster,herpes_zoster,21,0.028,0.8967927362989091,0.3116674929574376,0.8066576761797295,0.9611699479780785
siglip2_so400m__mil,siglip2_so400m,mil,Drug Rash,drug_rash,22,0.029333333333333333,0.8254245754245754,0.3054376849958856,0.7095503734600261,0.9115278799239434
siglip2_so400m__mil,siglip2_so400m,mil,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.9647260273972603,0.4673945996091553,0.9407434281868912,0.9846744421533251
siglip2_so400m__mil,siglip2_so400m,mil,Impetigo,impetigo,18,0.024,0.7808894960534305,0.13500053501014642,0.6636166225872655,0.8895720987860563
siglip2_so400m__mil,siglip2_so400m,mil,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.8190294477644178,0.15784576742729084,0.7260765832555867,0.8961681321689179
siglip2_so400m__mil,siglip2_so400m,mil,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8317952010272048,0.2188606923119058,0.7397773095696053,0.9160845191050131
siglip2_so400m__mil,siglip2_so400m,mil,Acne,acne,15,0.02,0.9641723356009071,0.5543006353194082,0.9283632618893813,0.993108182499759
siglip2_so400m__mil,siglip2_so400m,mil,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.9795918367346939,0.5416397174110422,0.961658910119731,0.9916539945673586
siglip2_so400m__mil,siglip2_so400m,mil,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.8254875283446712,0.192456325264619,0.6792695513030459,0.937907496138845
siglip2_so400m__mil,siglip2_so400m,mil,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7980395962732919,0.16165619452767008,0.6754420137403129,0.9136209764393562
siglip2_so400m__mil,siglip2_so400m,mil,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8913730803974707,0.2355451537870586,0.8059349639116037,0.9552373678106076
siglip2_so400m__mil,siglip2_so400m,mil,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7664126917858262,0.13291609769668267,0.6051875639990786,0.9029375764993878
siglip2_so400m__mil,siglip2_so400m,mil,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.878213802435724,0.07855992383660704,0.7969638975254394,0.9409806362371769
siglip2_so400m__mil,siglip2_so400m,mil,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.9501783737237053,0.4512120055930617,0.9032659435751541,0.9900039881975761
siglip2_so400m__mil,siglip2_so400m,mil,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9541160593792173,0.2073256274201787,0.9153890092344361,0.9830842535479144
siglip2_so400m__mil,siglip2_so400m,mil,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6701931356870463,0.028177839578063107,0.5323239555256065,0.8025631514044711
siglip2_so400m__mil,siglip2_so400m,mil,Scabies,scabies,9,0.012,0.7738791423001949,0.17291563278468047,0.5621056175784949,0.9465535473947317
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Eczema,eczema,157,0.20933333333333334,0.7226828927723654,0.4278934618988205,0.6816016352444021,0.7631137896762568
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.7269106699751862,0.37435917233491756,0.6761296702638716,0.774898709103332
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Insect Bite,insect_bite,60,0.08,0.8585144927536232,0.4033326914900836,0.8080696272656362,0.9057363719511474
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Urticaria,urticaria,50,0.06666666666666667,0.8738714285714286,0.33430982108538176,0.8309804344548137,0.9160335960042683
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Psoriasis,psoriasis,46,0.06133333333333333,0.7732985424901184,0.2535683713953989,0.6971953393712127,0.8401320244965405
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Folliculitis,folliculitis,40,0.05333333333333334,0.8904577464788732,0.4557623557374776,0.839536077129366,0.9338602805071535
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.8223532087487206,0.18851680294114376,0.7628718786254379,0.8747480870666763
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Tinea,tinea,31,0.04133333333333333,0.7912423168379021,0.13358843004282686,0.7132220135958975,0.8555085069184004
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Herpes Zoster,herpes_zoster,21,0.028,0.896596773139983,0.2877457977083924,0.806898031940965,0.9604864785420341
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Drug Rash,drug_rash,22,0.029333333333333333,0.7985452047952047,0.20939906934851182,0.7140796986193992,0.8818478853455385
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.9277739726027396,0.3173808061570615,0.8804201505851236,0.9644558090058265
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Impetigo,impetigo,18,0.024,0.8035063752276868,0.06134138618729647,0.7382715271728881,0.8595930655905556
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7726978184174527,0.198646354449528,0.6594971802478146,0.8714018259511402
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8274215552523875,0.09256640336802177,0.7503713253458498,0.8945104625296523
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Acne,acne,15,0.02,0.9530612244897959,0.6359614103079113,0.900689038107415,0.9943247474008637
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.979047619047619,0.54339700844964,0.9557627923402048,0.994778331866315
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.8048526077097505,0.2807088820442203,0.7037127067021778,0.9026320570173142
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.844914596273292,0.19546742064536765,0.7409541620702336,0.9372413904503457
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8881549232158988,0.10769432008010052,0.8170435298102982,0.9490022651700284
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.8257488779876839,0.12774709868641182,0.698746287173746,0.937176799009085
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.8085865420100874,0.07354585929834144,0.6961571700252349,0.9028389261744966
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.9404600811907984,0.49831119204140895,0.8734991360651861,0.9883224244126386
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9062078272604588,0.24706619990640152,0.813930907822191,0.9756681407016772
siglip2_so400m__random_forest,siglip2_so400m,random_forest,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6104686923360807,0.02056348889208156,0.47674266566430745,0.7456407438604542
siglip2_so400m__random_forest,siglip2_so400m,random_forest,Scabies,scabies,9,0.012,0.7864747338431549,0.046882541415312465,0.6137538858718483,0.9213725839224433
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Eczema,eczema,157,0.20933333333333334,0.6768026122168398,0.3294731539398441,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6761414392059553,0.2957834678851141,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Insect Bite,insect_bite,60,0.08,0.7970531400966183,0.2952154880282953,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Urticaria,urticaria,50,0.06666666666666667,0.8534571428571428,0.3732602609084298,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Psoriasis,psoriasis,46,0.06133333333333333,0.707324604743083,0.20211984524668652,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Folliculitis,folliculitis,40,0.05333333333333334,0.7951760563380282,0.26153098897437843,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6066866305295479,0.08632282945384279,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Tinea,tinea,31,0.04133333333333333,0.7548117905693392,0.10879459830664549,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Herpes Zoster,herpes_zoster,21,0.028,0.8726239466980207,0.22626240642136594,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Drug Rash,drug_rash,22,0.029333333333333333,0.7221528471528471,0.13457127769525615,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8975342465753424,0.2938020436218472,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Impetigo,impetigo,18,0.024,0.7344414086217365,0.06223289113706357,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6944704442364461,0.06696828984217645,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7622181205360725,0.07282064115528797,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Acne,acne,15,0.02,0.9043990929705215,0.1855108687814945,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.9461224489795917,0.2560024457613086,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7863038548752834,0.24083561998316128,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6657608695652175,0.04008198153787508,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8137985546522132,0.13370535633505679,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7606721636572383,0.20222332897909084,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7448640669209005,0.03991137565986904,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.9178250707344077,0.26017772361449226,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9307242465137202,0.14455807462462028,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5055972444335096,0.015393847322328218,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,Scabies,scabies,9,0.012,0.6782126255810466,0.04061142166441126,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Eczema,eczema,157,0.20933333333333334,0.660304400597201,0.3145992746265346,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6679156327543424,0.30257724641135264,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Insect Bite,insect_bite,60,0.08,0.7858212560386473,0.2656579682249784,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Urticaria,urticaria,50,0.06666666666666667,0.7525999999999999,0.18288001083072994,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Psoriasis,psoriasis,46,0.06133333333333333,0.6493021245059288,0.10246400768809774,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Folliculitis,folliculitis,40,0.05333333333333334,0.8053521126760563,0.17000205018802247,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6726052841059854,0.10076191777196461,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Tinea,tinea,31,0.04133333333333333,0.6739647359684149,0.08299317325771549,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Herpes Zoster,herpes_zoster,21,0.028,0.8387876412567771,0.13917663751736614,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Drug Rash,drug_rash,22,0.029333333333333333,0.7111013986013986,0.08733950327112437,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8434246575342467,0.12633601837774,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Impetigo,impetigo,18,0.024,0.7394505160898603,0.08032542899808601,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.673374613003096,0.05067426225578237,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7683171495064602,0.0969109920459742,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Acne,acne,15,0.02,0.8394557823129252,0.08016221852068953,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.7988208616780046,0.09964377375622811,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7515646258503402,0.06538935916215326,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7278726708074534,0.040686711006689864,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7970867208672088,0.05961815870128251,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7269596075566225,0.07696538919259273,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7532291794808709,0.03346778553835973,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.7790626153278386,0.03658283004216245,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.7288948867896236,0.026866191488327112,,
vit_base__gradient_boosting,vit_base,gradient_boosting,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6238159675236806,0.022403113935008795,,
vit_base__gradient_boosting,vit_base,gradient_boosting,Scabies,scabies,9,0.012,0.6575198680461838,0.02235314189875985,,
vit_base__knn,vit_base,knn,Eczema,eczema,157,0.20933333333333334,0.5796607984876639,0.25208891874551365,,
vit_base__knn,vit_base,knn,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.5622208436724566,0.21515978246985915,,
vit_base__knn,vit_base,knn,Insect Bite,insect_bite,60,0.08,0.6304347826086957,0.16874594332702503,,
vit_base__knn,vit_base,knn,Urticaria,urticaria,50,0.06666666666666667,0.6807428571428571,0.12254552028901931,,
vit_base__knn,vit_base,knn,Psoriasis,psoriasis,46,0.06133333333333333,0.5035511363636364,0.07013869814571744,,
vit_base__knn,vit_base,knn,Folliculitis,folliculitis,40,0.05333333333333334,0.5892077464788733,0.12238555502794324,,
vit_base__knn,vit_base,knn,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5744664720821804,0.08175189757659565,,
vit_base__knn,vit_base,knn,Tinea,tinea,31,0.04133333333333333,0.5280631701736282,0.07512086881480268,,
vit_base__knn,vit_base,knn,Herpes Zoster,herpes_zoster,21,0.028,0.767653014566595,0.12461536316377333,,
vit_base__knn,vit_base,knn,Drug Rash,drug_rash,22,0.029333333333333333,0.5892544955044955,0.04223138671929019,,
vit_base__knn,vit_base,knn,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7065753424657535,0.11541704593416295,,
vit_base__knn,vit_base,knn,Impetigo,impetigo,18,0.024,0.6404826958105646,0.052229152107480116,,
vit_base__knn,vit_base,knn,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6788465692274461,0.10035733203777546,,
vit_base__knn,vit_base,knn,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.611748655806115,0.03603059896514121,,
vit_base__knn,vit_base,knn,Acne,acne,15,0.02,0.766530612244898,0.1829509408081308,,
vit_base__knn,vit_base,knn,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.622766439909297,0.0844441247768987,,
vit_base__knn,vit_base,knn,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.5463945578231292,0.10636544850498339,,
vit_base__knn,vit_base,knn,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.5214479813664596,0.019405428952598766,,
vit_base__knn,vit_base,knn,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.5712511291779584,0.05041490299823633,,
vit_base__knn,vit_base,knn,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6779563719862228,0.08319024565178411,,
vit_base__knn,vit_base,knn,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.49526387009472256,0.023434343434343433,,
vit_base__knn,vit_base,knn,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6373477672530448,0.14416062725153633,,
vit_base__knn,vit_base,knn,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.6108861898335581,0.053781893004115226,,
vit_base__knn,vit_base,knn,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.47533521958420466,0.014280303030303029,,
vit_base__knn,vit_base,knn,Scabies,scabies,9,0.012,0.5574298995351628,0.015690003483106934,,
vit_base__logistic,vit_base,logistic,Eczema,eczema,157,0.20933333333333334,0.652345302413508,0.31896474243517137,,
vit_base__logistic,vit_base,logistic,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6524937965260547,0.26699805828145806,,
vit_base__logistic,vit_base,logistic,Insect Bite,insect_bite,60,0.08,0.7491545893719807,0.20838247938885138,,
vit_base__logistic,vit_base,logistic,Urticaria,urticaria,50,0.06666666666666667,0.7115999999999999,0.1481084869963035,,
vit_base__logistic,vit_base,logistic,Psoriasis,psoriasis,46,0.06133333333333333,0.6307126976284585,0.11220196265945948,,
vit_base__logistic,vit_base,logistic,Folliculitis,folliculitis,40,0.05333333333333334,0.7402112676056338,0.14016131372401394,,
vit_base__logistic,vit_base,logistic,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6642659489784315,0.08871140149439487,,
